Order ID	Order date	Return request date	Return request status	Amazon RMA ID	Seller RMA ID	Label type	Label cost	Currency code	Return carrier	Tracking ID	Label to be paid by	A-to-z claim	Is prime	ASIN	 Merchant SKU	Item Name	Return quantity	Return reason	In policy	Return type	Resolution	Invoice number	Return delivery date	Order Amount	Order quantity	SafeT Action reason	SafeT claim ID	SafeT claim state	SafeT claim creation time	SafeT claim reimbursement amount	Refunded Amount	Category
408-6894382-7645161	10-Nov-2022	19-Nov-2022	Approved	DzrdN4p2RRMA	 	AmazonPrePaidLabel	0.00	 	ATS	513496044736	Seller	N	N	B0B8SQBW73	Grey_Design_Cap_Muffrul	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Grey Design)	1	CR-DEFECTIVE	Y	C-Returns	Replacement	 	06-Dec-2022	407.00	1	 	 	 	 	 	 	gl_apparel
407-1128413-2621909	13-Nov-2022	19-Nov-2022	Approved	D1r2NRp4RRMA	 	AmazonPrePaidLabel	92.00	INR	ATS	513495795431	Seller	N	N	B09QQ7D2BP	Brown-Plain-Cap-Muffler	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Brown)	1	AMZ-PG-APP-TOO-LARGE	Y	C-Returns	StandardRefund	IN-2341	25-Nov-2022	363.84	1	 	 	 	 	 	379.00	gl_apparel
408-3632499-4479531	13-Nov-2022	18-Nov-2022	Approved	DVpQNspTRRMA	 	AmazonPrePaidLabel	92.00	INR	ATS	14931130609765	Seller	N	N	B0B8SQBW73	Grey_Design_Cap_Muffrul	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Grey Design)	1	CR-QUALITY_UNACCEPTABLE	Y	C-Returns	StandardRefund	IN-2273	26-Nov-2022	407.00	1	 	 	 	 	 	407.00	gl_apparel
405-5922610-5260355	11-Nov-2022	18-Nov-2022	Approved	 	 	AmazonPrePaidLabel	0.00	 	ATS	320818736619	Not Computed	N	N	B0B8SQBW73	Grey_Design_Cap_Muffrul	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Grey Design)	1	UND-UNKNOWN	Y	Rejected	StandardRefund	IN-2184	24-Nov-2022	 	 	 	 	 	 	 	 	gl_apparel
405-5922610-5260355	11-Nov-2022	18-Nov-2022	Approved	 	 	AmazonPrePaidLabel	0.00	 	ATS	320818736619	Not Computed	N	N	B0B8VZD3ZQ	Rd1_Design_Hat_Muffrul	AMOLDO Women Pure New Wool Solid - Woolen Cap & Scarves Winter Cap & Muffler for Girls and Women (Design Tomato Red)	1	UND-UNKNOWN	Y	Rejected	StandardRefund	IN-2184	24-Nov-2022	 	 	 	 	 	 	 	 	gl_apparel
405-5922610-5260355	11-Nov-2022	18-Nov-2022	Approved	 	 	AmazonPrePaidLabel	0.00	 	ATS	320818736619	Not Computed	N	N	B0BHS4PMS5	Black new design muffler cap	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Black Design New)	1	UND-UNKNOWN	Y	Rejected	StandardRefund	IN-2184	24-Nov-2022	 	 	 	 	 	 	 	 	gl_apparel
406-2305848-2978749	12-Nov-2022	17-Nov-2022	Approved	DVS9Rfp8RRMA	 	AmazonPrePaidLabel	92.00	INR	ATS	513494254502	Seller	N	N	B09QM28D2L	Monkey-Cap-Black	AMOLDO Woolen Women Cap for Winter I Women Cap I Monkey Cap I Wool Blended Fur Inside Women Cap| Neck Warmer Cap Pom Pom Hats Female Knitted Winter Cap I Monkey Cap For Women I (Black)	1	AMZ-PG-APP-TOO-SMALL	Y	C-Returns	StandardRefund	IN-2240	22-Nov-2022	399.00	1	 	 	 	 	 	399.00	gl_apparel
405-5953534-9981103	11-Nov-2022	17-Nov-2022	Approved	DJSPRKprRRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	513494191517	Seller	N	N	B0B8SQBW73	Grey_Design_Cap_Muffrul	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Grey Design)	1	CR-QUALITY_UNACCEPTABLE	Y	C-Returns	StandardRefund	IN-2198	23-Nov-2022	407.00	1	 	 	 	 	 	407.00	gl_apparel
407-8478122-9569912	09-Nov-2022	17-Nov-2022	Approved	DV5gRNphRRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	513494119146	Seller	N	N	B09QQ64SWJ	Pink-Plain-Cap-Muffler	AMOLDO Women's Fur, Wool Winter Cap And Muffler (Cap -122_Pink _Free Size)	1	AMZ-PG-APP-TOO-LARGE	Y	C-Returns	StandardRefund	IN-2119	24-Nov-2022	379.00	1	 	 	 	 	 	379.00	gl_apparel
405-5897762-3642762	13-Nov-2022	17-Nov-2022	Approved	Dl5bRMpKRRMA	 	AmazonPrePaidLabel	0.00	 	ATS	513494097468	Seller	N	N	B0B8SQBW73	Grey_Design_Cap_Muffrul	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Grey Design)	1	CR-DEFECTIVE	Y	C-Returns	Replacement	 	 	387.03	1	 	 	 	 	 	 	gl_apparel
406-5158518-3379515	09-Nov-2022	17-Nov-2022	Approved	Dw5QRWpRRRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	513493925403	Seller	N	N	B0B8SQBW73	Grey_Design_Cap_Muffrul	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Grey Design)	1	CR-QUALITY_UNACCEPTABLE	Y	C-Returns	StandardRefund	IN-2106	25-Nov-2022	407.00	1	 	 	 	 	 	407.00	gl_apparel
406-3331535-2748365	02-Nov-2022	17-Nov-2022	Approved	DzN1R3pQRRMA	 	AmazonUnPaidLabel	0.00	 	 	 	Seller	N	N	B0B8SQBW73	Grey_Design_Cap_Muffrul	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Grey Design)	1	CR-DEFECTIVE	Y	C-Returns	StandardRefund	IN-1867	 	407.00	1	 	 	 	 	 	 	gl_apparel
405-8149585-4037966	06-Nov-2022	16-Nov-2022	Approved	 	 	AmazonPrePaidLabel	0.00	 	ATS	320734868371	Not Computed	N	N	B0B1DZ7414	AO104-WHITE _L	AMOLDO Summer Casual Wear Polycotton Round Neck Solid T-Shirt for Mens_AO104-WHITE	1	UND-UNKNOWN	Y	Rejected	StandardRefund	IN-2033	21-Nov-2022	 	 	 	 	 	 	 	 	gl_apparel
407-6753222-5483516	05-Nov-2022	16-Nov-2022	Approved	DVyKRgpkRRMA	 	AmazonPrePaidLabel	0.00	 	ATS	513493401051	Seller	N	N	B0B8SW7WBS	Purple_Design_Cap_Muffrul	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Purple Design)	1	CR-DEFECTIVE	Y	C-Returns	Replacement	 	28-Nov-2022	407.00	1	 	 	 	 	 	407.00	gl_apparel
403-5272586-4661950	10-Nov-2022	16-Nov-2022	Approved	DgktRCpBRRMA	 	AmazonPrePaidLabel	92.00	INR	ATS	513492960368	Seller	N	N	B0B8SQBW73	Grey_Design_Cap_Muffrul	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Grey Design)	1	CR-DEFECTIVE	Y	C-Returns	StandardRefund	IN-2143	22-Nov-2022	407.00	1	 	 	 	 	 	407.00	gl_apparel
403-6169381-2630750	09-Nov-2022	16-Nov-2022	Approved	DJmdRzp6RRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	513492876737	Seller	N	N	B09RZWV53H	Woolen-Plain-Cap-Muffler-Black	AMOLDO Women Pure New Wool Solid - Woolen Cap & Scarves Winter Cap & Muffler for Girls and Women (Plain Black)	1	AMZ-PG-APP-TOO-SMALL	Y	C-Returns	StandardRefund	IN-2101	23-Nov-2022	379.00	1	 	 	 	 	 	379.00	gl_apparel
407-6929283-1271513	08-Nov-2022	16-Nov-2022	Approved	Dwm5RQpwRRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	513492753892	Seller	N	N	B09QQ97999	Black-Plain-Cap-Muffler	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Black)	1	CR-QUALITY_UNACCEPTABLE	Y	C-Returns	StandardRefund	IN-2081	22-Nov-2022	379.00	1	 	 	 	 	 	379.00	gl_apparel
403-1459160-9549901	09-Nov-2022	16-Nov-2022	Approved	 	 	AmazonPrePaidLabel	0.00	 	ATS	320782870081	Not Computed	N	N	B0BGPVY12B	Monkey-Cap-Pink	AMOLDO Woolen Women Cap for Winter I Women Cap I Monkey Cap I Wool Blended Fur Inside Women Cap| Neck Warmer Cap Pom Pom Hats Female Knitted Winter Cap I Monkey Cap for Women I (Pink)	1	UND-UNKNOWN	Y	Rejected	StandardRefund	IN-2100	21-Nov-2022	 	 	 	 	 	 	 	 	gl_apparel
406-0887763-3299547	02-Nov-2022	15-Nov-2022	Approved	Dw7CRypcRRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	513492270009	Seller	N	N	B0B8SQBW73	Grey_Design_Cap_Muffrul	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Grey Design)	1	CR-QUALITY_UNACCEPTABLE	Y	C-Returns	StandardRefund	IN-1854	22-Nov-2022	407.00	1	 	 	 	 	 	407.00	gl_apparel
406-6660982-2909106	06-Nov-2022	15-Nov-2022	Approved	DV8VRDp8RRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	513492069863	Seller	N	N	B09QQ97999	Black-Plain-Cap-Muffler	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Black)	1	AMZ-PG-APP-STYLE	Y	C-Returns	StandardRefund	 	22-Nov-2022	363.84	1	 	 	 	 	 	379.00	gl_apparel
403-5672265-7451533	08-Nov-2022	15-Nov-2022	Approved	 	 	AmazonPrePaidLabel	0.00	 	ATS	320761361470	Not Computed	N	N	B09RZWV53H	Woolen-Plain-Cap-Muffler-Black	AMOLDO Women Pure New Wool Solid - Woolen Cap & Scarves Winter Cap & Muffler for Girls and Women (Plain Black)	1	UND-UNKNOWN	Y	Undelivered	StandardRefund	IN-2073	22-Nov-2022	 	 	 	 	 	 	 	 	gl_apparel
406-4810507-5645107	02-Nov-2022	15-Nov-2022	Approved	DCgFRXpHRRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	513491746390	Seller	N	N	B0B8SQBW73	Grey_Design_Cap_Muffrul	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Grey Design)	1	CR-DEFECTIVE	Y	C-Returns	StandardRefund	IN-1855	22-Nov-2022	407.00	1	 	 	 	 	 	407.00	gl_apparel
402-4587664-3293121	07-Nov-2022	15-Nov-2022	Approved	DmBwRzpJRRMA	 	AmazonPrePaidLabel	0.00	 	ATS	513491621161	Seller	N	N	B0B8W2RQKL	Purple_Design_Hat_Muffrul	AMOLDO Women Pure New Wool Solid - Woolen Cap & Scarves Winter Cap & Muffler for Girls and Women (Design Purple)	1	CR-DEFECTIVE	Y	C-Returns	Replacement	 	30-Nov-2022	407.00	1	 	 	 	 	 	 	gl_apparel
406-3331535-2748365	02-Nov-2022	15-Nov-2022	Approved	DVBDR3pkRRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	1493180192560	Seller	N	N	B0B8SQBW73	Grey_Design_Cap_Muffrul	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Grey Design)	1	CR-DEFECTIVE	Y	C-Returns	Replacement	IN-1867	 	407.00	1	 	 	 	 	 	 	gl_apparel
171-6893571-8837143	08-Nov-2022	14-Nov-2022	Approved	DlZKR3pzRRMA	 	AmazonPrePaidLabel	92.00	INR	ATS	513490589950	Seller	N	N	B09QQ97999	Black-Plain-Cap-Muffler	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Black)	1	CR-QUALITY_UNACCEPTABLE	Y	C-Returns	StandardRefund	IN-2085	 	379.00	1	 	 	 	 	 	 	gl_apparel
408-8408798-7386706	08-Nov-2022	14-Nov-2022	Approved	DdwqRdpdRRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	513490401634	Seller	N	N	B09QQ97999	Black-Plain-Cap-Muffler	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Black)	1	CR-QUALITY_UNACCEPTABLE	Y	C-Returns	StandardRefund	IN-2072	23-Nov-2022	379.00	1	 	 	 	 	 	379.00	gl_apparel
406-1428864-9050748	04-Nov-2022	14-Nov-2022	Approved	D3wtRRpvRRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	1493180162246	Seller	N	N	B09QQ97999	Black-Plain-Cap-Muffler	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Black)	1	CR-QUALITY_UNACCEPTABLE	Y	C-Returns	Replacement	IN-1943	23-Nov-2022	379.00	1	 	 	 	 	 	 	gl_apparel
403-4730867-7089948	10-Nov-2022	14-Nov-2022	Approved	DJw9RTp2RRMA	 	AmazonPrePaidLabel	0.00	 	ATS	513490170608	Seller	N	N	B0B8SQBW73	Grey_Design_Cap_Muffrul	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Grey Design)	1	CR-DEFECTIVE	Y	C-Returns	Replacement	 	22-Nov-2022	407.00	1	 	 	 	 	 	 	gl_apparel
405-9210565-2313163	03-Nov-2022	14-Nov-2022	Approved	DVw8RBp9RRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	513490099572	Seller	N	N	B09QQ97999	Black-Plain-Cap-Muffler	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Black)	1	AMZ-PG-APP-TOO-LARGE	Y	C-Returns	StandardRefund	IN-1931	22-Nov-2022	379.00	1	 	 	 	 	 	379.00	gl_apparel
404-7422476-9314720	02-Nov-2022	14-Nov-2022	Approved	 	 	AmazonPrePaidLabel	0.00	 	ATS	320652734215	Not Computed	N	N	B0B8W3CPDR	Grey_Design_Hat_Muffrul	AMOLDO Women Pure New Wool Solid - Woolen Cap & Scarves Winter Cap & Muffler for Girls and Women (Design Grey)	1	UND-UNKNOWN	Y	Rejected	StandardRefund	IN-1851	21-Nov-2022	 	 	 	 	 	 	 	 	gl_apparel
408-1215390-8618710	29-Oct-2022	13-Nov-2022	Approved	DJQcRmpFRRMA	 	AmazonPrePaidLabel	92.00	INR	ATS	513489758992	Seller	N	N	B0B8SQBW73	Grey_Design_Cap_Muffrul	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Grey Design)	1	AMZ-PG-APP-TOO-SMALL	Y	C-Returns	StandardRefund	IN-1618	21-Nov-2022	407.00	1	 	 	 	 	 	407.00	gl_apparel
405-6172327-3613961	08-Nov-2022	13-Nov-2022	Approved	 	 	AmazonPrePaidLabel	0.00	 	ATS	320752085590	Not Computed	N	N	B0B8SSC7Q1	Beige_Design_Cap_Muffrul	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Beige Design)	1	UND-UNKNOWN	Y	Rejected	StandardRefund	IN-2060	17-Nov-2022	 	 	 	 	 	 	 	 	gl_apparel
171-0275288-7716321	02-Nov-2022	13-Nov-2022	Approved	D3hZRwpcRRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	513489247328	Seller	N	N	B0BHS4PMS5	Black new design muffler cap	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Black Design New)	1	AMZ-PG-APP-STYLE	Y	C-Returns	StandardRefund	 	21-Nov-2022	390.72	1	 	 	 	 	 	407.00	gl_apparel
171-6893571-8837143	08-Nov-2022	13-Nov-2022	Approved	D6h6RmpvRRMA	 	AmazonPrePaidLabel	92.00	INR	ATS	513489235585	Seller	N	N	B09QQ97999	Black-Plain-Cap-Muffler	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Black)	1	CR-QUALITY_UNACCEPTABLE	Y	C-Returns	StandardRefund	IN-2085	19-Nov-2022	379.00	1	 	 	 	 	 	 	gl_apparel
405-3829418-2339556	07-Nov-2022	13-Nov-2022	Approved	 	 	AmazonPrePaidLabel	0.00	 	ATS	320744402633	Not Computed	N	N	B0B8W2RQKL	Purple_Design_Hat_Muffrul	AMOLDO Women Pure New Wool Solid - Woolen Cap & Scarves Winter Cap & Muffler for Girls and Women (Design Purple)	1	UND-UNKNOWN	Y	Rejected	StandardRefund	IN-2052	18-Nov-2022	 	 	 	 	 	 	 	 	gl_apparel
407-8006500-9006723	04-Nov-2022	13-Nov-2022	Approved	 	 	AmazonPrePaidLabel	0.00	 	ATS	320694032102	Not Computed	N	N	B09QQ6GWB6	Red-Plain-Cap-Muffler	AMOLDO Women's Fur, Wool Winter Cap And Muffler (Cap -122_Red _Free Size)	1	UND-UNKNOWN	Y	Rejected	StandardRefund	IN-1963	18-Nov-2022	 	 	 	 	 	 	 	 	gl_apparel
404-5099033-0558756	04-Nov-2022	12-Nov-2022	Approved	DmzvR2p9RRMA	 	AmazonPrePaidLabel	0.00	 	ATS	513488996630	Seller	N	N	B0B8SQBW73	Grey_Design_Cap_Muffrul	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Grey Design)	1	CR-DEFECTIVE	Y	C-Returns	Replacement	 	26-Nov-2022	394.79	1	 	 	 	 	 	 	gl_apparel
407-3524078-4581916	04-Nov-2022	12-Nov-2022	Approved	DRcyRLpLRRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	1493180118846	Seller	N	N	B09QQ97999	Black-Plain-Cap-Muffler	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Black)	1	CR-QUALITY_UNACCEPTABLE	Y	C-Returns	StandardRefund	 	18-Nov-2022	363.84	1	 	 	 	 	 	379.00	gl_apparel
408-4241624-5464344	03-Nov-2022	12-Nov-2022	Approved	D9lfR8pXRRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	513488459371	Seller	N	N	B0BD8YHZ2G	Light pink-design-cap-muffler	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Light Pink)	1	AMZ-PG-APP-TOO-SMALL	Y	C-Returns	StandardRefund	 	21-Nov-2022	394.79	1	VALID_DIFF_ITEM_RECEIVED	66369-67022-1784554	GRANT	21-Nov-2022	240.22	407.00	gl_apparel
404-2997651-5087552	02-Nov-2022	12-Nov-2022	Approved	 	 	AmazonPrePaidLabel	0.00	 	ATS	320657355958	Not Computed	N	N	B0BHS4PMS5	Black new design muffler cap	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Black Design New)	1	UND-UNKNOWN	Y	Rejected	StandardRefund	IN-1869	17-Nov-2022	 	 	 	 	 	 	 	 	gl_apparel
404-2997651-5087552	02-Nov-2022	12-Nov-2022	Approved	 	 	AmazonPrePaidLabel	0.00	 	ATS	320657355958	Not Computed	N	N	B0B8SQBW73	Grey_Design_Cap_Muffrul	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Grey Design)	1	UND-UNKNOWN	Y	Rejected	StandardRefund	IN-1869	17-Nov-2022	 	 	 	 	 	 	 	 	gl_apparel
402-9070494-8421950	05-Nov-2022	11-Nov-2022	Approved	DJfpR3pfRRMA	 	AmazonPrePaidLabel	92.00	INR	ATS	513487817493	Seller	N	N	B09QQ97999	Black-Plain-Cap-Muffler	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Black)	1	AMZ-PG-APP-STYLE	Y	C-Returns	StandardRefund	IN-1995	17-Nov-2022	379.00	1	 	 	 	 	 	379.00	gl_apparel
408-8968781-3405904	02-Nov-2022	11-Nov-2022	Approved	DVf4Rlp8RRMA	 	AmazonPrePaidLabel	92.00	INR	ATS	513487804936	Seller	N	N	B0B8SQBW73	Grey_Design_Cap_Muffrul	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Grey Design)	1	AMZ-PG-APP-STYLE	Y	C-Returns	StandardRefund	 	21-Nov-2022	394.79	1	 	 	 	 	 	407.00	gl_apparel
171-0110426-9848326	03-Nov-2022	11-Nov-2022	Approved	D6f7RkpvRRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	513487728836	Seller	N	N	B0B8SQBW73	Grey_Design_Cap_Muffrul	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Grey Design)	1	AMZ-PG-APP-STYLE	Y	C-Returns	StandardRefund	IN-1923	18-Nov-2022	407.00	1	 	 	 	 	 	407.00	gl_apparel
402-4615043-3535519	30-Oct-2022	11-Nov-2022	Approved	DDLCRXp5RRMA	 	AmazonPrePaidLabel	0.00	 	ATS	513487563796	Seller	N	N	B09QQ97999	Black-Plain-Cap-Muffler	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Black)	1	CR-SWITCHEROO	Y	C-Returns	Replacement	 	23-Nov-2022	363.84	1	 	 	 	 	 	 	gl_apparel
406-4810507-5645107	02-Nov-2022	11-Nov-2022	Approved	DPLZRQpJRRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	513487423205	Seller	N	N	B0B8SQBW73	Grey_Design_Cap_Muffrul	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Grey Design)	1	CR-QUALITY_UNACCEPTABLE	Y	C-Returns	StandardRefund	IN-1855	 	407.00	1	 	 	 	 	 	 	gl_apparel
171-6506763-2345100	02-Nov-2022	11-Nov-2022	Approved	D0LBRmpsRRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	513487417891	Seller	N	N	B0BHS4PMS5	Black new design muffler cap	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Black Design New)	1	DID_NOT_LIKE_COLOR	Y	C-Returns	StandardRefund	 	18-Nov-2022	1599.51	4	 	 	 	 	 	407.00	gl_apparel
171-6506763-2345100	02-Nov-2022	11-Nov-2022	Approved	DRLFRZpsRRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	513487407793	Seller	N	N	B0B8SQBW73	Grey_Design_Cap_Muffrul	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Grey Design)	1	DID_NOT_LIKE_COLOR	Y	C-Returns	StandardRefund	 	18-Nov-2022	1599.51	4	 	 	 	 	 	407.00	gl_apparel
171-6506763-2345100	02-Nov-2022	11-Nov-2022	Approved	DzLMRHpsRRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	513487416573	Seller	N	N	B0BD8WK6F5	Red new-design-cap-muffler	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Tomato red)	1	AMZ-PG-APP-STYLE	Y	C-Returns	StandardRefund	 	18-Nov-2022	1599.51	4	 	 	 	 	 	407.00	gl_apparel
171-6506763-2345100	02-Nov-2022	11-Nov-2022	Approved	DGLCRXpQRRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	513487417549	Seller	N	N	B0BD8YHZ2G	Light pink-design-cap-muffler	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Light Pink)	1	AMZ-PG-APP-STYLE	Y	C-Returns	StandardRefund	 	17-Nov-2022	1599.51	4	 	 	 	 	 	407.00	gl_apparel
402-7059446-2481166	02-Nov-2022	11-Nov-2022	Approved	DdGCRQpWRRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	513487305723	Seller	N	N	B0B8SQBW73	Grey_Design_Cap_Muffrul	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Grey Design)	1	CR-QUALITY_UNACCEPTABLE	Y	C-Returns	StandardRefund	IN-1848	18-Nov-2022	407.00	1	 	 	 	 	 	407.00	gl_apparel
404-6284841-5758764	05-Nov-2022	11-Nov-2022	Approved	Dcs1RCpfRRMA	 	AmazonPrePaidLabel	92.00	INR	ATS	513486982703	Seller	N	N	B0BGC7B1TD	GK_MUFFER_COMBO_GOLD_PO2_03	Amazing Combo Of Relaxed Men & Women Casual Luxurious Premium Checkered Woolen Muffler, Scarf, Stole For Winter Pack Of 2 (Golden & Black)	1	CR-QUALITY_UNACCEPTABLE	Y	C-Returns	StandardRefund	 	18-Nov-2022	517.44	1	 	 	 	 	 	539.00	gl_apparel
404-1152309-9969124	31-Oct-2022	11-Nov-2022	Approved	 	 	AmazonPrePaidLabel	0.00	 	ATS	320614131793	Not Computed	N	N	B0BDR9Q479	GK_MENMUFFER_DARKGREY_PO1	Relaxed Men & Women Casual Luxurious Premium Checkered Woolen Muffler, Scarf, Stole For Winter Pack Of 1	1	UND-UNKNOWN	Y	Rejected	StandardRefund	IN-1725	16-Nov-2022	 	 	 	 	 	 	 	 	gl_apparel
404-4619001-5718713	02-Nov-2022	10-Nov-2022	Approved	DcrRR8pQRRMA	 	AmazonPrePaidLabel	92.00	INR	ATS	513486709775	Seller	N	N	B0B8SQBW73	Grey_Design_Cap_Muffrul	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Grey Design)	1	AMZ-PG-APP-TOO-LARGE	Y	C-Returns	StandardRefund	IN-1877	15-Nov-2022	407.00	1	 	 	 	 	 	407.00	gl_apparel
408-1850420-0358708	02-Nov-2022	10-Nov-2022	Approved	DMJMRYppRRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	1493180060691	Seller	N	N	B0B8SQBW73	Grey_Design_Cap_Muffrul	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Grey Design)	1	CR-DEFECTIVE	Y	C-Returns	StandardRefund	 	17-Nov-2022	394.79	1	 	 	 	 	 	407.00	gl_apparel
407-2136760-1747562	01-Nov-2022	10-Nov-2022	Approved	DlJxRYp0RRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	1493180059884	Seller	N	N	B0B8SQBW73	Grey_Design_Cap_Muffrul	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Grey Design)	1	DID_NOT_LIKE_COLOR	Y	C-Returns	StandardRefund	IN-1806	17-Nov-2022	407.00	1	 	 	 	 	 	407.00	gl_apparel
402-7287943-1585135	02-Nov-2022	10-Nov-2022	Approved	DlxCRyp3RRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	513486432642	Seller	N	N	B0B8SQBW73	Grey_Design_Cap_Muffrul	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Grey Design)	1	AMZ-PG-APP-STYLE	Y	C-Returns	StandardRefund	 	19-Nov-2022	394.79	1	 	 	 	 	 	407.00	gl_apparel
